"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"Team SoloNoob M",4.87,1.40,3.00,13.20,0,0,0,0,10,60,16, 71, 228, 4, 1, 19,2,5,57, 73320, 125148, 14748, 53.93, 95679,1978.3,0,0,0,0,19783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73320,125148,1.90,206,14748
"ParkBoYoungBB",2.93,6.70,4.60,6.80,0,0,7,3,0,60,11, 24, 103, 13, 1, 13,5,4,57, 227635, 160379, 24133, 91.65, 110158,1753.3,0,12984,0,4549,0,42557,33858,62.67,457,3828,185078,126521,56.43,1089,20305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wookiee",2.71,3.40,5.10,10.40,0,0,0,3,7,40,16, 47, 169, 4, 0, 12,4,3,55, 120499, 231213, 34322, 41.47, 105330,1900.7,0,0,0,7210,11797,73053,93032,68.67,861,12554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47446,138181,8.71,236,21768
"Remjeyy",1.76,5.20,5.90,5.20,0,2,4,4,0,20,9, 25, 109, 7, 2, 11,1,2,53, 194227, 177957, 25898, 52.53, 103528,1764.8,0,7449,3160,7039,0,96306,64593,63.75,682,9276,79353,67069,55.50,683,9079,0,0,0,0,0,18568,46295,5.00,102,7543,0,0,0,0,0
"Hostess Twinkie",1.71,5.80,4.80,2.40,7,2,0,0,1,50,16, 42, 115, 19, 3, 11,5,5,45, 130072, 168342, 32869, 80.85, 114202,1594.1,10758,0,3618,0,1565,0,0,0,0,0,0,0,0,0,0,98836,108407,74.00,1238,14259,25924,49267,18.00,132,12023,5312,10668,1.00,3,6587
"JJ Dupont",1.59,4.10,5.60,4.80,4,1,2,3,0,30,3, 25, 80, 8, 1, 11,2,6,35, 136631, 242518, 43751, 58.20, 113282,1841.8,6794,3734,2240,5650,0,43354,56534,68.33,621,9278,15586,38383,53.50,355,3935,60860,111221,52.25,598,13247,16831,36380,3.00,81,17291,0,0,0,0,0
"DarkRush",3.19,3.80,3.60,7.70,3,1,3,0,3,50,27, 18, 166, 7, 1, 8,1,0,50, 118561, 190048, 28743, 43.00, 100855,1680.5,4525,4486,1926,0,5868,0,0,0,0,0,38353,47253,73.33,455,2216,33260,53357,67.00,496,5282,15125,27706,4.00,118,13253,31823,61732,1.33,70,7992
"iMikuu",2.00,3.40,5.70,8.00,0,5,5,0,0,40,2, 19, 77, 1, 0, 16,2,3,52, 133908, 273415, 59841, 202.28, 104803,1805.9,0,8572,9487,0,0,0,0,0,0,0,68537,117710,48.80,719,22088,0,0,0,0,0,65371,155705,6.20,388,37753,0,0,0,0,0
"Derk",1.49,3.40,6.70,6.60,0,3,3,4,0,30,8, 20, 98, 12, 2, 12,1,3,41, 154927, 222106, 42183, 88.45, 113115,1903,0,5400,5888,7742,0,66091,83512,64.00,812,11691,40909,51710,61.00,544,10333,0,0,0,0,0,47927,86884,2.33,241,20159,0,0,0,0,0
"Negromp",2.05,2.20,5.80,9.70,0,1,0,1,8,20,5, 27, 155, 1, 0, 10,2,2,56, 81138, 193460, 75656, 32.08, 86959,1779,0,0,1337,1666,14787,12441,18544,54.00,117,2035,0,0,0,0,0,0,0,0,0,0,3501,18889,21.00,59,3650,65196,156027,7.88,253,69971
