"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","PlayedLength_TOP","PlayedLength_MID","PlayedLength_JG","PlayedLength_ADC","PlayedLength_SUP","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","G_ADC","K_ADC","De_ADC","A_ADC","VW_ADC","WK_ADC","WP_ADC","KC_ADC","KDA_ADC","WinRate_ADC","CC_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","G_MID","K_MID","De_MID","A_MID","VW_MID","WK_MID","WP_MID","KC_MID","KDA_MID","WinRate_MID","CC_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","G_TOP","K_TOP","De_TOP","A_TOP","VW_TOP","WK_TOP","WP_TOP","KC_TOP","KDA_TOP","WinRate_TOP","CC_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","G_JG","K_JG","De_JG","A_JG","VW_JG","WK_JG","WP_JG","KC_JG","KDA_JG","WinRate_JG","CC_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP","G_SUP","K_SUP","De_SUP","A_SUP","VW_SUP","WK_SUP","WP_SUP","KC_SUP","KDA_SUP","WinRate_SUP","CC_SUP"
"Riven Jenner",2.22,6.50,6.40,7.70,1,3,0,6,0,80,9, 41, 142, 15, 2, 22,3,10,47, 208392, 271431, 50945, 83.37, 148692,2154.5,2100,0,7304,12141,0,144807,134879,66.00,1184,24653,87744,44,31,47,5,22,65,0.54,2.94,83.33,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13971,27805,69.00,241,4795,13710,2,5,2,1,2,4,0.11,0.80,100.00,192,49614,108747,6.00,252,21497,47238,19,28,28,3,17,73,0.51,1.68,66.67,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Nambo Clears",8.88,2.20,1.70,12.90,2,0,2,0,6,80,25, 39, 217, 11, 2, 24,2,3,51, 108216, 151439, 50619, 56.92, 106214,1880.3,4284,3932,0,0,10587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34019,24693,55.50,341,2170,23678,11,6,12,2,3,32,0.49,0.00,0.00,828,39479,59087,40.50,339,14995,25326,7,2,14,2,3,35,0.37,10.50,100.00,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34718,67659,3.00,119,33454,57210,4,9,103,21,33,150,0.56,11.89,100.00,1045,
"Vyvy",2.78,8.00,5.10,6.20,3,1,1,5,0,70,9, 18, 90, 28, 4, 18,2,2,51, 242023, 206492, 67940, 62.33, 134185,1762.3,6180,1354,1927,8162,0,124083,95055,78.80,940,35270,68307,44,25,30,6,11,50,0.54,2.96,80.00,2274,0,0,0.00,0,0,3788,0,0,0,0,0,0,0.00,0.00,0.00,0,80412,79276,61.67,723,18990,46303,20,16,26,2,2,26,0.46,2.88,100.00,966,37528,32161,8.00,98,13680,15787,16,10,6,1,5,14,0.69,2.20,0.00,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ryutheilliterate",2.65,7.30,5.50,7.30,6,0,1,1,2,50,10, 28, 126, 7, 0, 15,2,2,63, 173913, 211148, 87359, 38.65, 106649,1692.2,10955,1344,0,1465,3158,10784,14283,74.00,146,1891,9551,7,5,2,1,6,11,0.45,1.80,0.00,96,7469,17049,42.00,80,2324,6762,5,10,1,1,0,7,0.86,0.00,0.00,10,134081,148310,58.67,925,63959,73861,55,34,45,5,9,68,0.61,2.94,66.67,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,31506,6.00,27,19185,16475,6,6,25,3,13,40,0.74,5.17,50.00,392,
"Big Champs",1.94,1.50,6.80,11.70,0,0,0,2,8,50,1, 54, 212, 5, 0, 22,1,6,50, 103862, 262711, 37425, 18.20, 111437,2217.1,0,0,0,5375,16796,36524,42291,62.00,581,8542,33144,6,10,21,0,9,35,0.41,2.70,100.00,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67338,220420,11.50,367,28883,78293,9,58,96,1,45,177,0.53,1.81,37.50,809,
"EDG AIpaca",3.26,5.80,4.60,9.20,0,3,0,7,0,60,0, 18, 52, 7, 3, 17,2,3,56, 199931, 193138, 43954, 69.80, 111272,1739.9,0,0,4420,12979,0,171440,128118,65.43,1288,24251,88160,52,31,75,0,11,31,0.60,4.10,71.43,2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28491,65020,0.67,181,19703,23112,6,15,17,0,7,21,0.42,1.53,33.33,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Sergioislord",3.86,4.90,2.90,6.30,2,7,0,1,0,70,5, 14, 84, 16, 2, 15,2,4,46, 151309, 159894, 33280, 74.70, 107437,1624.4,2907,0,11764,1573,0,18070,12774,73.00,161,2243,10083,5,1,5,0,5,3,0.33,10.00,100.00,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19469,35303,60.00,272,8067,15690,2,5,3,1,1,17,0.22,1.00,0.00,672,113770,111817,7.57,544,22970,81664,42,23,55,4,8,64,0.51,4.22,85.71,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"I Started That",1.59,7.10,9.00,7.20,0,9,1,0,0,60,35, 38, 175, 8, 4, 18,4,6,44, 183506, 273976, 75854, 65.88, 125694,2007.3,0,2301,17772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20907,29258,30.00,120,3379,14717,9,11,6,4,0,21,0.36,0.00,100.00,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162599,244718,5.11,580,72475,110977,62,79,66,31,38,154,0.45,1.62,55.56,3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BrunoMa",1.81,8.60,7.50,5.00,3,3,2,0,2,40,9, 12, 118, 7, 2, 14,0,2,48, 227789, 238747, 55113, 159.05, 130835,1931,6253,4545,4241,0,4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70816,61441,62.50,513,12234,32724,23,21,14,1,3,22,0.63,0.00,0.00,969,69160,92177,42.33,603,29468,38940,26,29,12,2,1,33,0.47,1.31,0.00,515,43277,42221,39.00,104,6434,29898,23,10,12,3,3,22,0.52,3.50,66.67,849,44536,42908,5.00,182,6977,29273,14,15,12,3,5,41,0.35,1.73,100.00,7210,
"OrangeChickenss",3.44,2.70,3.40,9.00,7,0,0,1,2,60,21, 18, 125, 4, 0, 18,7,6,45, 107943, 174117, 23106, 80.23, 101321,1787.3,13213,0,0,1527,3133,9107,7630,51.00,155,851,9632,3,2,5,1,0,8,0.42,4.00,100.00,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90573,141060,57.00,1209,18315,79625,23,24,71,12,8,74,0.45,3.92,71.43,4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8263,25427,2.00,22,3940,12064,1,8,14,8,10,43,0.45,1.88,0.00,181,
"BeastoftheYear",1.65,5.20,6.50,5.50,5,1,4,0,0,50,8, 11, 99, 4, 5, 16,7,3,44, 178782, 235210, 17665, 94.83, 107059,1727.2,9297,6184,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69488,67862,56.25,483,3438,37575,21,24,27,5,5,38,0.49,0.00,50.00,1160,93953,137067,62.40,922,13305,60048,27,33,26,3,4,51,0.40,1.61,60.00,4443,15341,30281,42.00,4,922,9436,4,8,2,0,2,10,0.55,0.75,0.00,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Splure",2.40,8.90,6.70,7.20,0,1,9,0,0,50,2, 25, 78, 12, 0, 15,2,5,56, 209944, 218666, 20833, 39.22, 138681,1966.7,0,17992,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184866,200549,64.22,1785,18547,125684,78,63,63,2,25,73,0.56,0.00,44.44,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25078,18117,63.00,24,2286,12997,11,4,9,0,0,5,0.54,5.00,100.00,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LeviathanDuo",3.71,4.40,3.50,8.60,0,5,0,5,0,40,4, 26, 121, 10, 1, 17,1,3,49, 159510, 241895, 68739, 82.13, 126071,2010.6,0,0,9923,10183,0,82630,82417,64.60,1177,14754,63218,23,18,26,2,17,67,0.47,2.72,20.00,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76880,159478,5.40,372,53985,62853,21,17,60,2,9,54,0.50,4.76,60.00,4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Azianboi Mark",2.90,7.70,6.80,12.00,0,4,1,4,1,50,13, 54, 149, 12, 3, 21,2,3,61, 265695, 324087, 77292, 82.10, 147656,2351.2,0,2664,8828,9116,2904,136139,104366,68.00,983,23263,62650,40,26,28,0,13,58,0.55,2.62,50.00,1384,44993,36960,68.00,271,7175,18593,13,6,10,1,9,5,0.68,0.00,0.00,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61174,134640,2.00,302,44196,50665,20,23,53,8,22,58,0.65,3.17,50.00,3096,23389,48121,8.00,53,2658,15748,4,13,29,4,10,28,0.62,2.54,100.00,256,
"Mind Maze",1.70,3.70,6.60,7.50,0,6,4,0,0,20,6, 38, 82, 3, 0, 8,0,1,48, 150417, 279238, 98162, 47.35, 98683,1836.5,0,6811,11554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72443,77040,57.25,498,4889,38749,19,24,26,2,5,32,0.51,0.00,25.00,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77974,202198,2.17,378,93273,59934,18,42,49,4,33,50,0.46,1.60,16.67,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Call Me Noona",1.89,6.30,6.20,5.40,1,0,0,9,0,20,0, 19, 34, 8, 0, 9,0,3,51, 170083, 210181, 32114, 17.17, 125433,1904.4,1876,0,0,17168,0,151900,170838,66.89,2011,25552,114664,57,53,49,0,19,31,0.52,2.00,22.22,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18183,39343,61.00,169,6562,10769,6,9,5,0,0,3,0.46,1.22,0.00,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Xiaobaichai",2.71,9.50,6.60,8.40,0,3,5,2,0,60,30, 48, 131, 24, 4, 11,2,8,65, 298436, 280512, 85475, 94.23, 159495,2101,0,10443,6496,4071,0,59807,39400,71.50,522,7357,32211,15,13,24,3,5,16,0.65,3.00,50.00,632,155548,121766,68.60,1208,22540,78850,48,29,35,14,23,61,0.68,0.00,60.00,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83081,119346,1.33,319,55578,48434,32,24,25,13,20,54,0.62,2.38,66.67,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KpuC",2.48,5.90,6.20,9.50,1,7,0,0,2,50,10, 52, 177, 12, 2, 22,1,9,52, 135803, 329859, 70203, 116.93, 126054,2091,2158,0,14371,0,4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19737,37045,61.00,139,928,13069,7,11,7,0,2,12,0.35,1.27,0.00,1175,97182,209304,7.86,469,53240,91014,45,34,58,10,47,103,0.56,3.03,57.14,5222,18884,83510,12.50,101,16035,21971,7,17,30,0,3,62,0.51,2.18,50.00,619,
"DuckDuckis",2.55,7.20,6.50,9.40,1,3,2,0,4,80,46, 27, 225, 11, 0, 22,8,5,51, 256683, 242648, 27055, 173.87, 129653,1999,1218,4068,6319,0,8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51461,44728,60.00,358,3962,25638,17,13,5,5,6,36,0.51,0.00,50.00,278,16692,13734,62.00,139,758,10513,9,7,5,4,0,11,0.52,2.00,100.00,484,95203,89882,6.00,256,14398,45420,28,21,30,14,11,44,0.57,2.76,66.67,7858,93327,94304,6.75,143,7937,48082,18,24,54,23,10,134,0.47,3.00,100.00,1812,
"Shadrolics",1.73,1.40,5.90,8.80,0,3,0,0,7,40,21, 61, 212, 7, 1, 15,2,6,46, 66113, 235229, 54563, 79.87, 91756,1870.3,0,0,5116,0,13587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30316,73195,3.67,200,24107,29340,11,21,15,7,19,33,0.43,1.24,33.33,1213,35797,162034,6.71,218,30456,62416,3,38,73,14,42,179,0.46,2.00,42.86,3579,
"Khoozie",3.04,5.70,5.20,10.10,3,1,2,3,1,60,3, 19, 140, 9, 0, 13,5,3,54, 213525, 205837, 30225, 118.67, 120428,1937.7,5445,4245,2454,5776,1457,69750,55275,62.67,587,7113,37487,21,15,28,0,3,41,0.52,3.27,33.33,1217,63175,39072,68.00,411,4993,29896,17,8,28,1,2,35,0.73,0.00,100.00,2347,52630,67348,56.67,460,7162,32218,14,17,27,0,4,33,0.45,2.41,66.67,2910,12495,30311,7.00,81,10446,13157,2,6,11,0,6,18,0.39,2.17,100.00,580,15475,13831,3.00,28,511,7670,3,6,7,2,4,13,0.67,1.67,0.00,66,
"STARCALNOO",2.20,1.50,4.90,9.30,0,0,0,1,9,50,26, 54, 274, 3, 0, 12,3,0,52, 70647, 156390, 56700, 14.63, 80644,1630.4,0,0,0,756,15548,2367,5345,19.00,27,709,4427,1,1,3,1,1,6,0.40,4.00,100.00,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68280,151045,6.78,286,55991,76217,14,48,90,25,53,268,0.53,2.17,44.44,848,
"Tristarn",5.11,7.40,3.50,10.50,7,0,2,0,1,50,10, 25, 145, 11, 2, 20,5,11,59, 202448, 254228, 47807, 119.95, 130404,1983.1,13862,3098,0,0,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22189,21756,54.50,240,1106,16113,7,8,10,0,0,20,0.55,0.00,0.00,405,161186,187965,66.86,1395,32232,95794,56,22,63,8,13,90,0.54,5.41,71.43,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19073,44507,11.00,71,14469,18497,11,5,32,2,12,35,0.78,8.60,0.00,1671,
