"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength"
"Theifz",2.87,5.40,5.30,9.80,0,1,3,6,0,60,14, 26, 106, 7, 2, 9,1,5,54, 181620, 200283, 38846, 38.30, 114117,1786.5
"Haunt",3.13,8.20,4.50,5.90,0,1,9,0,0,50,3, 20, 117, 6, 0, 10,1,2,59, 177380, 191750, 27497, 36.85, 106077,1593
"Phaxen",2.37,4.60,4.60,6.30,3,2,0,5,0,60,8, 36, 96, 12, 2, 18,1,4,55, 179955, 196877, 40926, 51.17, 112864,1694.4
"Jurassiq",1.95,5.80,6.00,5.90,0,1,1,8,0,40,2, 12, 82, 14, 4, 11,3,4,47, 160295, 186116, 31108, 38.42, 120076,1635.3
"meQQ1035716423",3.66,6.90,3.50,5.90,6,2,0,2,0,60,11, 41, 145, 21, 3, 8,2,3,47, 204808, 243484, 102008, 59.50, 127814,1690.2
"Sunar",3.19,5.60,4.20,7.80,0,1,9,0,0,70,26, 24, 100, 4, 1, 15,3,3,62, 212463, 173067, 35022, 51.53, 105804,1506.5
"ChaosRain77",4.16,9.10,3.20,4.20,0,10,0,0,0,70,0, 23, 81, 10, 5, 14,7,2,55, 178191, 223941, 108475, 115.22, 126012,1588.7
"BestNoobCnDAN",6.60,7.50,2.50,9.00,0,6,0,4,0,80,10, 34, 103, 11, 4, 18,6,1,55, 169527, 211242, 77054, 119.35, 124254,1683.9
"Hachimitsu",3.47,5.30,3.80,7.90,0,4,0,6,0,60,22, 69, 129, 14, 2, 20,2,8,51, 190503, 254177, 72080, 65.53, 130794,1943.6
"I am XinxinQ",2.93,2.70,4.40,10.20,10,0,0,0,0,60,14, 22, 71, 9, 0, 17,10,9,46, 109809, 270096, 44473, 63.58, 110685,1776.9
"Panda Ruo",2.00,5.50,5.90,6.30,3,5,2,0,0,30,4, 30, 82, 8, 0, 9,6,3,56, 168614, 272807, 46975, 109.97, 108827,1743.5
"D Gatez",1.50,3.90,5.80,4.80,2,7,1,0,0,30,7, 30, 97, 6, 0, 11,2,3,44, 102314, 274290, 51545, 76.03, 108429,1700.7
"TheKeyChang",2.43,3.00,5.10,9.40,3,0,2,0,5,40,26, 45, 181, 2, 0, 10,5,5,53, 93811, 195686, 29277, 29.83, 88377,1534.7
"Kud",4.36,9.60,3.60,6.10,0,10,0,0,0,60,12, 30, 62, 12, 2, 15,6,3,64, 206640, 292177, 108299, 78.60, 129683,1585.2
"H1sok4",4.35,2.10,3.10,11.40,0,0,0,0,10,50,42, 69, 304, 4, 0, 16,7,4,59, 76119, 178847, 45838, 48.57, 94719,1846.4
"Oyasumi Hyorin",4.16,9.60,5.00,11.20,0,1,1,7,1,90,16, 47, 147, 17, 3, 18,2,7,63, 228772, 213635, 36005, 57.12, 138864,1851.9
"Krabsoukkary",3.30,4.40,4.70,11.10,7,2,1,0,0,80,3, 64, 106, 17, 3, 20,6,7,48, 189317, 275658, 65708, 87.20, 125074,1886.2
"willxo",3.92,3.60,3.80,11.30,0,0,1,3,6,40,25, 60, 257, 13, 0, 13,6,1,59, 136058, 186112, 40006, 42.42, 106326,1724
"Romanium",2.98,7.60,4.70,6.40,6,2,2,0,0,50,2, 26, 78, 9, 2, 10,2,4,62, 199366, 279212, 62048, 55.58, 116986,1683.4
"1 for all",3.06,5.00,5.10,10.60,2,0,3,1,4,50,44, 39, 240, 5, 0, 12,0,3,62, 136062, 225151, 37262, 36.62, 104066,1782.5
"Minishcap1",3.41,3.50,3.70,9.10,8,2,0,0,0,30,20, 30, 136, 8, 2, 13,1,2,63, 185468, 287279, 30089, 232.10, 116359,1841
"Kaiceytron",2.55,2.70,3.30,5.70,4,0,6,0,0,30,14, 25, 118, 5, 0, 3,2,0,49, 187191, 131733, 11149, 65.67, 93437,1597.2
"lruga",3.23,6.70,5.30,10.40,0,0,2,8,0,70,4, 58, 166, 10, 5, 19,3,8,56, 272501, 217019, 53888, 84.58, 144082,2067.7
"Anton Lam Hong ",1.91,4.10,5.80,7.00,0,0,0,9,1,50,20, 32, 124, 12, 4, 17,2,3,47, 182146, 187514, 26544, 41.15, 114067,1787.1
"C9 Hai",1.52,3.70,8.30,8.90,1,0,4,1,4,50,27, 37, 191, 8, 2, 12,6,7,55, 193062, 232453, 31117, 69.28, 117276,1908.2
"BoxerPete",1.18,2.90,5.00,3.00,9,0,1,0,0,40,1, 9, 61, 14, 3, 10,2,1,34, 96695, 226233, 63411, 16.23, 94910,1546.9
"Acelolz",3.39,4.80,4.10,9.10,6,0,4,0,0,60,10, 28, 95, 8, 2, 16,3,6,53, 170345, 210840, 18209, 121.53, 119293,1816.8
"Yook",3.64,3.20,2.80,7.00,5,4,1,0,0,50,15, 34, 97, 12, 1, 15,8,6,50, 137939, 214731, 68796, 72.55, 109676,1689.9
"ImJustSoNoob",1.66,6.30,7.60,6.30,0,4,1,5,0,40,4, 43, 122, 10, 2, 17,3,6,49, 229906, 262798, 60488, 104.08, 132716,1894.6
"Trag",3.13,8.20,4.80,6.80,0,4,6,0,0,60,9, 36, 85, 3, 2, 13,2,3,63, 187458, 233858, 53054, 70.35, 114257,1729
"Cat Girl Sakuya",4.95,9.70,3.70,8.60,1,1,8,0,0,60,35, 51, 107, 14, 4, 19,1,7,56, 276580, 270736, 107426, 137.62, 149198,2043.5
"7151921",2.49,7.60,5.10,5.10,0,0,0,10,0,70,2, 34, 80, 20, 1, 12,4,1,54, 167475, 159396, 23195, 34.38, 114726,1533.8
"schoolmates16",3.03,3.30,3.40,7.00,0,7,2,0,1,60,17, 45, 128, 7, 1, 18,3,4,43, 118981, 207627, 55010, 67.25, 110278,1704.5
"Playdark",4.88,9.70,4.20,10.80,1,7,2,0,0,80,25, 48, 113, 16, 2, 12,5,4,65, 210889, 306477, 100933, 271.80, 134070,1834.6
"lron",2.70,7.60,4.30,4.00,0,0,1,9,0,20,3, 35, 74, 7, 0, 7,2,0,54, 202059, 160457, 34492, 53.42, 118069,1731.3
"Prof Sol",2.86,5.00,4.20,7.00,0,0,1,9,0,40,6, 18, 83, 10, 0, 15,4,5,60, 181014, 149809, 26729, 59.75, 108899,1688.6
"Vladfire1 BG",4.11,5.80,3.80,9.80,0,10,0,0,0,60,21, 44, 174, 4, 4, 13,7,6,71, 166484, 286810, 91308, 179.95, 110420,1671.7
"KoreaBread",2.22,3.70,6.50,10.70,3,5,0,0,2,40,37, 67, 196, 4, 1, 14,3,3,61, 146236, 297938, 100220, 118.20, 104439,1820
"Dhokla",2.10,6.30,6.00,6.30,6,0,4,0,0,40,16, 32, 99, 16, 0, 12,5,1,51, 236568, 250805, 56616, 123.85, 124855,1798.1
"Aniratak",3.08,5.80,4.90,9.30,0,0,4,6,0,30,26, 43, 112, 7, 3, 11,0,4,63, 244727, 179763, 34960, 149.15, 119745,1897.5
"Moraitis LFT",4.13,6.10,3.80,9.60,8,0,1,0,1,80,23, 30, 160, 14, 4, 20,1,6,53, 211893, 248262, 42344, 87.93, 133157,1983.4
"Hyun Bin Klm",4.10,9.20,4.10,7.60,3,0,0,7,0,80,13, 29, 119, 19, 5, 11,2,6,55, 267460, 220150, 49572, 19.78, 135906,1796.3
"Saturday OwO",1.27,2.50,6.40,5.60,1,1,0,8,0,20,2, 18, 101, 6, 1, 9,1,2,46, 133258, 168292, 28415, 47.73, 97278,1728.3
"Keenan Santos",3.12,8.00,5.70,9.80,1,1,8,0,0,50,10, 45, 111, 12, 2, 11,4,8,59, 314461, 267384, 42651, 88.87, 157896,2237.3
"Manu LS fan",4.04,6.10,2.70,4.80,0,0,0,10,0,60,10, 30, 76, 16, 1, 8,5,4,50, 169642, 104383, 16330, 18.95, 108204,1484
"IceColdLaner",3.32,4.60,3.10,5.70,0,0,6,4,0,40,13, 28, 126, 9, 0, 14,5,3,52, 143845, 131084, 21249, 63.15, 111346,1676.3
"Azzam",1.50,5.80,6.60,4.10,2,5,2,0,1,60,7, 29, 107, 10, 3, 11,3,4,47, 148908, 211562, 35160, 83.23, 109857,1607.1
"twi tv trixondog",2.00,4.80,6.80,8.80,4,6,0,0,0,50,15, 68, 144, 13, 2, 16,5,7,53, 165043, 302385, 80147, 82.60, 120749,1862.5
"jungle is succes",2.29,7.40,6.60,7.70,0,10,0,0,0,40,29, 67, 192, 4, 3, 11,2,6,56, 243789, 332906, 117667, 96.98, 124885,1858.7
"El Coque Grande",2.58,3.70,3.60,5.60,3,7,0,0,0,30,0, 21, 61, 7, 3, 11,7,1,53, 135905, 214717, 63532, 151.08, 94877,1483.1
"Flamboozled",3.25,8.30,5.50,9.60,0,0,2,7,1,50,23, 33, 154, 14, 1, 13,4,5,63, 256967, 182410, 30211, 39.33, 131581,1796
"Urii",4.22,6.30,3.20,7.20,1,1,8,0,0,60,24, 52, 126, 10, 3, 11,3,6,53, 216294, 187834, 42904, 64.20, 126623,1837.3
"Bed Earthquake",2.65,6.50,5.20,7.30,0,6,4,0,0,20,3, 27, 87, 6, 1, 15,0,2,66, 167288, 223844, 34264, 79.93, 114863,1769.8
"i KeNNy u",3.73,6.50,3.30,5.80,7,1,0,2,0,70,10, 20, 109, 15, 2, 14,3,3,52, 176620, 186096, 27311, 96.07, 111416,1543.6
"xRequiem",2.21,6.30,5.70,6.30,0,0,2,8,0,40,14, 37, 113, 13, 1, 12,3,3,58, 243206, 180169, 26953, 85.28, 119914,1756
"PlFF",2.80,5.50,4.40,6.80,1,0,3,6,0,40,1, 24, 78, 9, 1, 14,0,2,53, 208153, 181275, 31390, 65.85, 120399,1838.6
"Tubbss",2.97,3.50,3.40,6.60,2,6,0,1,1,40,38, 49, 153, 7, 2, 5,4,2,53, 112358, 206968, 61984, 62.68, 89404,1500.6
"VG afters",2.41,5.90,5.10,6.40,5,0,5,0,0,50,13, 27, 116, 3, 2, 19,1,4,50, 178881, 217698, 20338, 68.23, 119370,1885.4
"Br0main",2.56,2.80,4.50,8.70,2,3,0,0,5,60,31, 46, 188, 3, 0, 10,5,1,49, 92681, 217341, 49867, 95.55, 87986,1579.2
"RvG JVlasterAlex",2.69,0.60,5.50,14.20,0,1,0,0,9,50,50, 115, 237, 4, 1, 20,6,4,61, 69608, 199631, 52506, 25.43, 94753,1909
"santana claus",2.41,5.20,5.80,8.80,3,1,0,6,0,70,9, 25, 120, 20, 2, 13,4,6,52, 199507, 258196, 73146, 64.68, 125160,1823.9
"D D A B O N G",2.59,2.70,4.10,7.90,1,7,0,0,2,30,59, 112, 254, 8, 1, 11,5,3,56, 117745, 247474, 71436, 81.87, 96504,1742.4
"QQ1035716423gay",2.29,5.30,4.10,4.10,8,0,0,2,0,40,22, 15, 100, 11, 0, 10,2,1,48, 144750, 191020, 34517, 78.25, 95198,1509
"Zot",2.54,6.40,6.30,9.60,0,1,6,3,0,40,2, 19, 73, 10, 2, 12,0,3,64, 214859, 200426, 24812, 61.42, 114014,1731.6
"Porn Stahri",1.48,2.90,5.60,5.40,0,3,2,2,3,30,18, 38, 130, 8, 1, 10,3,4,43, 98387, 171200, 40331, 76.30, 95778,1759
"FizzYiSodaPop",2.83,4.90,4.00,6.40,0,1,9,0,0,70,23, 49, 152, 12, 5, 18,3,7,43, 166443, 202561, 45796, 69.07, 119269,1876.5
"D O N N E R D ",2.00,4.80,4.10,3.40,2,3,5,0,0,30,13, 34, 78, 5, 1, 7,3,0,45, 127685, 170099, 38871, 41.92, 99760,1531.1
"Zergbby",5.85,7.70,2.70,8.10,0,1,2,7,0,100,7, 23, 81, 19, 0, 12,4,5,64, 217248, 124302, 22899, 62.68, 131648,1657.8
"B0BBY",1.01,2.40,6.70,4.40,5,0,1,0,4,40,10, 26, 122, 6, 1, 14,6,1,36, 124000, 170492, 7574, 10.85, 81248,1484.8
"K for Kimchi",2.63,2.80,4.00,7.70,0,0,1,3,6,40,26, 27, 211, 6, 0, 16,5,4,51, 133413, 187753, 29423, 82.68, 96220,1699.7
"xvae",3.07,2.60,4.50,11.20,1,1,1,2,5,70,33, 79, 219, 8, 4, 21,4,7,51, 112720, 235183, 41212, 62.52, 106940,1883
"JJayel",4.21,1.50,3.90,14.90,0,0,0,0,10,80,16, 41, 234, 2, 1, 16,7,5,56, 70505, 139053, 131763, 39.10, 91306,1678.9
"taro slushy",2.77,6.10,4.80,7.20,8,2,0,0,0,50,18, 22, 116, 6, 0, 12,3,5,53, 212764, 281698, 49012, 243.20, 117057,1824.3
"Outclass",3.53,5.10,4.30,10.10,5,0,5,0,0,80,23, 46, 185, 15, 4, 24,6,4,50, 224912, 265792, 69970, 80.40, 138225,2023.5
"Silviu",2.95,2.70,4.40,10.30,0,0,1,4,5,40,18, 50, 154, 1, 2, 11,3,3,60, 95067, 138927, 21267, 47.07, 93146,1699.3
"Royal Joyul",2.62,7.10,5.80,8.10,2,0,7,1,0,60,13, 38, 105, 10, 1, 17,2,7,53, 270632, 219515, 33444, 124.15, 135469,1955.4
"KiNG Nidhogg",3.46,7.80,4.80,8.80,1,9,0,0,0,40,3, 37, 145, 8, 0, 17,1,4,65, 190226, 327202, 132619, 88.37, 125436,1788
"Its Me FraGioRlz",2.80,5.00,4.10,6.50,4,6,0,0,0,50,19, 40, 133, 15, 1, 16,4,5,45, 160096, 287858, 93040, 162.02, 120261,1724.1
"CFO of Tencent",2.23,5.80,6.00,7.60,5,3,0,2,0,60,19, 36, 83, 9, 0, 13,3,4,50, 176809, 276916, 72540, 72.05, 108935,1716.8
"ShorterACE",5.44,6.10,2.70,8.60,1,8,0,0,1,40,36, 27, 120, 4, 0, 7,1,1,69, 133796, 191160, 65315, 85.77, 100118,1580.3
"LeeeHyoRi",3.05,5.10,4.40,8.30,0,8,1,0,1,50,33, 80, 162, 15, 3, 15,5,6,54, 150254, 312331, 96419, 104.63, 132569,1963.7
"GochuHunter",2.78,7.70,6.30,9.80,0,1,1,8,0,30,8, 47, 124, 13, 4, 12,4,7,65, 252131, 213027, 43001, 74.55, 143008,2045.9
"IPlayYouListen",2.29,6.20,5.50,6.40,0,0,1,9,0,70,17, 42, 112, 21, 1, 11,3,4,49, 232364, 195737, 35503, 56.92, 134713,1759.1
"Tafius",2.75,6.00,4.00,5.00,0,8,2,0,0,30,6, 46, 86, 15, 5, 11,0,2,50, 164560, 188019, 32614, 45.58, 112819,1649
"ArgonautGG",2.80,5.70,4.90,8.00,0,10,0,0,0,50,16, 33, 123, 0, 0, 17,5,3,61, 175231, 245933, 49262, 89.07, 105683,1691.7
"Guonade",1.96,2.40,5.30,8.00,3,4,0,0,3,40,12, 47, 159, 12, 0, 10,2,3,53, 122419, 220486, 94405, 86.45, 102119,1791.6
"MBR Stunt",2.65,3.10,5.40,11.20,1,0,3,0,6,50,13, 33, 185, 3, 1, 11,1,3,54, 132894, 191447, 21608, 26.95, 100856,1776
"QQi1035716423",1.81,4.00,5.40,5.80,6,1,1,1,1,40,10, 12, 84, 10, 3, 7,9,2,45, 113542, 174806, 22081, 63.85, 97290,1557.3
"PhD Wumbologist",3.47,8.10,4.30,6.80,0,0,0,10,0,60,10, 44, 127, 28, 3, 22,5,9,53, 274526, 172923, 32684, 106.52, 145059,1989.6
"SuperFrank",2.55,3.60,4.00,6.60,6,0,0,4,0,50,13, 22, 87, 14, 3, 16,5,3,51, 192937, 222581, 57273, 102.55, 116379,1883.3
"I love Trance",4.15,1.10,2.70,10.10,0,0,0,1,9,70,32, 42, 259, 6, 0, 10,3,2,56, 44306, 125191, 50794, 35.82, 71353,1487.6
"ARM PewPew",2.27,5.20,5.50,7.30,0,0,3,7,0,40,11, 25, 111, 9, 4, 14,0,3,57, 202085, 166803, 28206, 67.47, 114952,1750.1
"wan ru qing kong",2.96,6.50,5.10,8.60,0,5,4,1,0,50,14, 53, 144, 10, 4, 21,2,2,57, 176518, 263491, 60390, 75.38, 125190,1975.4
"sha bi",3.32,3.70,4.10,9.90,5,0,5,0,0,70,31, 21, 175, 8, 1, 16,6,8,52, 138318, 215547, 49440, 131.98, 111310,1765.7
"Serilium",3.31,2.70,4.90,13.50,0,5,0,0,5,80,31, 85, 174, 5, 3, 16,4,9,58, 110095, 247972, 130063, 70.63, 107542,1843.9
"Jordian",3.37,3.40,3.50,8.40,0,1,1,7,1,50,4, 32, 129, 14, 2, 11,5,3,57, 155771, 151362, 52837, 41.03, 106312,1752.4
"Scott991",5.87,2.50,2.30,11.00,0,0,0,1,9,70,15, 37, 198, 3, 0, 10,2,4,59, 71944, 156777, 52259, 42.87, 82192,1591.9
"Bae Jae",2.91,6.10,4.30,6.40,5,0,4,1,0,40,14, 27, 111, 10, 0, 8,5,4,53, 189022, 193610, 36813, 54.12, 115535,1752.7
"ProofOfPayment",3.27,6.40,4.40,8.00,1,9,0,0,0,60,17, 82, 183, 10, 1, 15,3,4,54, 178607, 258985, 102021, 125.97, 122553,1809.8
"Rest1nPeace",1.61,3.00,5.40,5.70,1,3,0,2,4,20,24, 71, 205, 1, 0, 12,3,2,54, 111032, 197716, 32950, 56.38, 91210,1762.6
"New Experience",2.02,5.40,5.90,6.50,8,0,0,2,0,60,9, 46, 110, 11, 3, 9,3,5,47, 197566, 235158, 43105, 44.95, 119474,1664.9
"Commando Elite",3.42,3.60,4.50,11.80,3,3,1,0,3,70,35, 50, 194, 11, 0, 16,5,3,58, 124140, 250904, 69442, 149.70, 103532,1739
"Woodz",4.03,6.20,4.00,9.90,0,10,0,0,0,50,19, 59, 172, 11, 4, 19,2,5,66, 175806, 253351, 76424, 116.35, 117781,1899.8
"AsianSaltedFish",3.54,5.40,3.70,7.70,2,6,0,1,1,60,9, 27, 115, 15, 2, 12,3,3,62, 162884, 220434, 60267, 156.57, 109270,1651.3
"Sithu",5.13,2.20,2.30,9.60,0,2,0,0,8,60,39, 77, 221, 6, 1, 14,4,5,55, 49458, 138148, 74563, 34.50, 92424,1734.5
"ahem",2.10,7.50,8.10,9.50,5,1,1,3,0,40,8, 16, 102, 3, 1, 13,2,3,53, 235675, 272757, 33593, 139.55, 124639,1905.4
"Pobelter",3.90,6.00,3.90,9.20,1,0,9,0,0,80,25, 31, 87, 14, 3, 12,2,4,54, 202122, 187774, 20721, 40.75, 118065,1587.8
"Artemius I",2.83,5.90,4.70,7.40,6,0,4,0,0,80,19, 41, 101, 9, 4, 18,5,7,49, 177436, 284213, 66644, 53.85, 124474,1727.4
"Iley",2.58,4.50,4.00,5.80,0,1,0,9,0,50,0, 18, 72, 15, 1, 10,1,4,47, 156447, 147564, 20802, 36.00, 104622,1508.8
"momsbaguette",2.41,3.10,5.10,9.20,0,5,0,3,2,60,27, 50, 145, 5, 2, 16,2,5,54, 148058, 249388, 75761, 82.87, 111613,1768.1
"I onIy Top",2.24,4.90,4.50,5.20,6,0,3,1,0,60,0, 15, 97, 11, 3, 11,3,4,48, 187157, 187208, 39116, 34.55, 107989,1514.9
"WildTurtle",3.06,6.90,5.10,8.70,0,4,1,4,1,50,4, 35, 112, 9, 3, 8,1,3,61, 208350, 274549, 78521, 85.58, 128361,1846.6
"Discrete",2.74,6.00,3.80,4.40,0,9,1,0,0,40,6, 26, 85, 10, 0, 14,2,3,53, 155081, 201646, 84687, 74.42, 103722,1644.7
"Sailor Dude",1.98,2.90,4.80,6.60,1,2,1,2,4,70,19, 65, 185, 5, 4, 11,2,7,40, 151640, 196782, 42192, 76.95, 114469,1825.1
"Imunne",3.46,4.90,3.90,8.60,0,0,0,6,4,50,10, 45, 101, 14, 3, 18,2,2,54, 139879, 153624, 28192, 29.98, 109214,1728.3
"kMSeunG",2.92,4.60,4.00,7.10,0,5,5,0,0,40,20, 44, 136, 5, 0, 10,1,2,48, 155852, 237964, 97704, 91.82, 107318,1748.1
"1035716423qqq",2.08,4.10,4.90,6.10,7,1,0,2,0,50,9, 60, 159, 7, 4, 13,4,5,43, 194306, 278859, 53293, 170.33, 122332,1923.1
"Popular Panda",1.83,6.20,5.90,4.60,1,1,0,8,0,10,9, 31, 148, 8, 0, 11,5,4,60, 209328, 196219, 28974, 76.88, 121177,1940.5
"LegitKorea",2.13,4.00,5.60,7.90,0,0,8,1,1,50,27, 48, 160, 4, 0, 15,5,4,49, 200797, 204980, 39029, 26.65, 118235,1923.3
"Protohype Black",1.19,4.40,6.70,3.60,2,1,2,5,0,60,0, 14, 81, 10, 1, 11,2,4,40, 160145, 199573, 23445, 38.58, 97304,1521.2
"Naeun",5.19,7.80,3.20,8.80,5,4,0,0,1,70,39, 62, 157, 8, 1, 8,8,4,60, 191098, 254588, 79260, 87.25, 126208,1703
"Banwas",3.72,5.80,3.20,6.10,0,0,3,7,0,60,14, 49, 126, 17, 4, 11,2,3,60, 218214, 147960, 24543, 46.38, 118484,1724.6
"Sharpe",2.74,8.40,5.70,7.20,0,2,7,0,1,50,15, 21, 117, 8, 1, 17,1,3,57, 223371, 187988, 46606, 112.83, 123029,1789.7
"Can Of Tofu",1.49,3.50,5.90,5.30,0,2,0,8,0,20,3, 37, 138, 9, 0, 11,3,6,47, 166961, 208286, 40149, 54.85, 122732,1922
"Critsyl",2.19,8.90,6.90,6.20,0,0,0,10,0,40,7, 49, 114, 16, 3, 13,4,3,67, 270687, 219063, 33029, 63.27, 130828,1829.6
"PieCakeLord",3.25,5.70,4.00,7.30,9,1,0,0,0,50,18, 19, 111, 6, 0, 10,7,5,57, 177728, 267971, 50776, 154.70, 105484,1615.6
"Dyrus",2.52,5.10,4.40,6.00,9,1,0,0,0,50,8, 27, 124, 15, 0, 8,5,5,54, 174490, 269109, 50115, 73.53, 124136,1831.2
"4444",2.45,3.90,4.40,6.90,7,0,3,0,0,70,1, 21, 95, 13, 2, 8,4,6,52, 161944, 224718, 57596, 35.13, 104110,1636.6
"Hairyabs",2.62,8.80,5.80,6.40,0,10,0,0,0,50,15, 36, 65, 7, 0, 6,6,5,56, 180050, 230074, 60931, 78.15, 116649,1650.3
"freelancer",3.08,3.60,3.70,7.80,3,0,5,1,1,40,38, 65, 188, 9, 1, 12,2,3,56, 173511, 187470, 41705, 176.43, 114291,1714.8
"MorningBacon",2.20,1.00,6.10,12.40,0,0,0,0,10,30,31, 60, 245, 2, 0, 10,5,4,59, 58351, 145232, 173680, 38.92, 86428,1793.7
"umperor",2.64,5.10,4.40,6.50,4,6,0,0,0,40,1, 22, 79, 5, 1, 10,3,2,48, 179211, 282353, 101832, 118.35, 110875,1741
"QIngChord",2.88,5.10,4.00,6.40,0,0,1,9,0,70,9, 24, 104, 15, 2, 14,1,3,53, 160967, 138371, 28358, 33.45, 112771,1597.1
"Chapanya",2.40,5.00,5.00,7.00,2,2,4,0,2,40,38, 55, 171, 8, 5, 12,2,4,53, 151189, 231153, 65775, 48.08, 111692,1810.2
"AphromooDisciple",4.97,1.60,3.20,14.30,0,0,0,0,10,70,53, 65, 280, 3, 0, 11,4,5,60, 68762, 117805, 87634, 62.30, 90388,1793.5
"Wish",2.20,5.70,6.00,7.50,0,5,0,5,0,40,17, 75, 132, 16, 1, 11,1,3,58, 154054, 246852, 41727, 158.52, 118914,1828.4
"sKILLSHOTz FIRED",3.59,2.30,3.70,11.00,0,0,4,0,6,70,36, 61, 212, 7, 1, 11,4,4,57, 114604, 152983, 16629, 54.95, 97874,1726.1
"Short Dog",3.13,5.40,4.70,9.30,2,7,1,0,0,60,24, 104, 103, 8, 1, 15,2,4,55, 207001, 309831, 108666, 141.23, 136793,1967.9
"EternumZetsu",1.83,7.20,8.70,8.70,9,0,1,0,0,70,10, 16, 93, 9, 3, 20,2,6,47, 219318, 328770, 52683, 71.10, 123063,1897.9
"gOgOgOgOgOgOgO",1.23,4.10,6.40,3.80,7,1,0,2,0,40,3, 7, 79, 9, 2, 13,1,4,36, 142934, 223002, 28899, 57.48, 104038,1664.9
"Kaichu",3.94,0.70,3.20,11.90,1,0,0,0,9,40,30, 47, 219, 2, 0, 11,3,2,64, 61085, 131296, 64543, 34.40, 82126,1800.3
"Ban Nidalee",2.90,5.60,3.90,5.70,0,10,0,0,0,10,15, 49, 105, 2, 1, 8,2,2,65, 136541, 272273, 97967, 95.43, 107411,1795.6
"spermbanked",3.29,9.00,5.20,8.10,0,10,0,0,0,50,0, 29, 138, 11, 2, 12,4,6,65, 245333, 272215, 57760, 115.03, 135376,1945.4
"Chibify",3.07,5.60,4.50,8.20,0,3,0,7,0,30,4, 52, 66, 12, 3, 9,3,4,57, 195902, 232486, 44698, 53.72, 117354,1848.5
"Not paroL",1.52,4.20,7.30,6.90,0,0,1,9,0,40,1, 23, 109, 15, 2, 12,3,3,43, 197897, 217570, 31191, 59.67, 116509,1834.5
"Cpt Squirtle",3.37,4.50,3.00,5.60,0,3,0,7,0,70,20, 35, 82, 15, 2, 11,5,4,50, 123454, 131220, 31473, 46.57, 100481,1423.5
"ettelliG",3.06,9.80,6.30,9.50,1,0,8,0,1,90,11, 41, 118, 11, 2, 24,3,8,58, 258077, 230251, 31483, 112.63, 143403,2015.7
"CHlCKEN NUGGER",1.65,4.20,4.90,3.90,1,5,1,3,0,0,4, 29, 86, 1, 0, 4,3,0,53, 124058, 195744, 41403, 53.58, 95886,1615.8
"Sebi",2.12,6.50,5.70,5.60,5,0,5,0,0,60,11, 26, 59, 12, 1, 13,1,2,46, 203972, 225563, 30349, 49.30, 119438,1728.1
"TheIceCreamDaddy",4.42,7.10,3.30,7.50,1,6,3,0,0,70,22, 51, 162, 10, 1, 12,8,5,53, 186779, 295388, 96823, 96.42, 131608,1765.5
"Immerses",2.08,5.30,6.30,7.80,3,1,6,0,0,40,19, 38, 136, 15, 2, 15,5,5,53, 247659, 276282, 59090, 167.07, 124719,1842.9
"SAGA KevinC",2.71,4.60,4.90,8.70,1,1,8,0,0,40,17, 22, 135, 9, 1, 18,5,5,56, 223236, 188577, 24476, 82.70, 120764,1866
"Main Bae",1.96,5.20,5.10,4.80,0,0,0,10,0,40,0, 32, 46, 14, 1, 10,5,6,52, 171780, 167477, 24492, 79.07, 100887,1621.3
"FrozenNight",3.19,3.50,4.80,11.80,0,6,3,0,1,90,26, 50, 151, 11, 1, 20,5,8,52, 112958, 212508, 40023, 68.28, 110115,1748.5
"cabstract",1.98,4.20,5.60,6.90,3,2,1,3,1,30,12, 39, 123, 11, 2, 13,3,2,50, 160027, 271630, 63231, 84.33, 119227,1878.6
"SOLID SNEK",3.44,4.30,3.40,7.40,6,3,1,0,0,50,1, 25, 93, 8, 2, 9,1,3,47, 149037, 254863, 76903, 199.30, 112200,1754
"I am Boro",1.85,2.80,4.10,4.80,4,0,3,0,3,40,23, 31, 125, 10, 1, 10,4,1,43, 124510, 167427, 29527, 56.43, 90797,1598.6
"a very bad time",3.04,6.20,4.70,8.10,6,1,2,1,0,70,3, 54, 146, 11, 0, 11,2,4,52, 246604, 360335, 76500, 184.00, 139672,2063.6
"ArmsofSilver",2.16,1.20,6.20,12.20,0,0,0,0,10,40,52, 45, 285, 2, 0, 10,2,3,65, 66478, 166536, 127802, 40.18, 82470,1724.8
"Juhkee",3.54,3.50,3.70,9.60,2,5,0,2,1,50,11, 34, 94, 10, 0, 13,1,1,58, 102640, 289124, 106145, 185.05, 102423,1657.1
"Mortal Phoenix",2.29,5.80,5.50,6.80,2,4,4,0,0,50,13, 38, 83, 5, 2, 15,4,3,51, 162379, 232365, 59458, 91.48, 115650,1697.5
"Feed Sin",2.62,4.40,4.50,7.40,0,8,0,0,2,50,19, 49, 117, 10, 0, 18,4,5,52, 117591, 246341, 65183, 67.73, 101357,1641.7
