"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"PintoTheCat",2.38,3.20,5.20,9.20,2,1,0,1,6,30,4, 32, 148, 5, 0, 12,0,3,47, 102756, 209941, 21887, 59.03, 96731,1884.4,4235,0,1640,1799,11170,9576,20162,17.00,50,2719,0,0,0,0,0,43362,56284,47.00,385,2000,6930,22546,4.00,61,4291,42888,110949,10.17,281,12877
"Glorious Snack",3.45,8.70,5.10,8.90,3,7,0,0,0,70,13, 34, 147, 13, 1, 17,3,4,50, 221600, 307707, 111011, 125.95, 148955,2100.7,6359,0,14648,0,0,0,0,0,0,0,0,0,0,0,0,67512,78633,65.00,640,20978,154088,229074,4.71,726,90033,0,0,0,0,0
"OIy",3.06,13.80,7.10,7.90,1,0,0,8,1,60,0, 23, 77, 14, 4, 26,2,7,60, 400014, 228576, 42846, 70.50, 162802,2158.5,1806,0,0,18088,1691,372909,198898,67.13,1763,41126,0,0,0,0,0,7630,15378,52.00,162,913,0,0,0,0,0,19475,14300,4.00,79,807
"manjoker",3.59,6.90,3.90,7.10,0,0,6,4,0,50,0, 22, 93, 9, 1, 14,0,2,51, 208065, 145059, 20719, 51.88, 119385,1991.9,0,14068,0,5851,0,53771,36707,64.25,631,6392,154294,108352,47.50,1061,14327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pupasaur",2.92,1.80,3.90,9.60,0,1,0,2,7,40,21, 41, 194, 2, 0, 13,5,2,52, 98233, 128802, 44451, 25.02, 85609,1740.8,0,0,1388,3171,12849,18662,27462,52.00,244,4219,0,0,0,0,0,0,0,0,0,0,646,1266,1.00,0,105,78925,100074,1.71,125,40127
"IX Archangel XI",4.50,7.00,3.20,7.40,0,3,3,4,0,80,15, 19, 98, 13, 4, 18,5,6,59, 205315, 198649, 50291, 77.57, 126243,1830.9,0,5501,5643,7165,0,85459,58845,58.00,744,9659,56610,58978,68.33,548,8134,0,0,0,0,0,63246,80826,5.00,263,32498,0,0,0,0,0
"PENTA Faker",2.18,5.00,5.50,7.00,3,4,2,1,0,30,24, 21, 92, 5, 0, 12,3,4,52, 171969, 231591, 45052, 120.58, 107079,1854.1,4839,4756,7223,1723,0,20761,13222,70.00,189,1042,51787,50715,62.50,478,8618,42439,59009,54.00,435,4744,56982,108645,4.50,173,30648,0,0,0,0,0
"Shan Jang",2.58,7.30,5.70,7.40,4,0,0,6,0,40,2, 26, 91, 16, 4, 16,2,3,51, 264871, 199717, 23244, 46.43, 131165,2074.4,8615,0,0,12129,0,142126,104533,62.50,1140,15200,0,0,0,0,0,122745,95184,67.00,771,8044,0,0,0,0,0,0,0,0,0,0
"GOBLETOFAZKABAN",2.47,1.10,5.30,12.00,0,0,0,2,8,30,25, 39, 230, 5, 0, 7,1,3,54, 103719, 192758, 23204, 42.72, 92720,1934.5,0,0,0,4786,14559,33185,64150,46.50,319,9132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70534,128608,4.50,214,14072
"WolfenX",3.02,9.20,6.50,10.40,4,0,5,1,0,40,3, 12, 114, 13, 3, 14,2,1,61, 290186, 198658, 16706, 62.13, 123751,1974.6,9516,8690,0,1540,0,11955,11842,72.00,145,938,104265,71803,48.00,670,5504,173966,115013,43.25,608,10264,0,0,0,0,0,0,0,0,0,0
