"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","PlayedLength_TOP","PlayedLength_MID","PlayedLength_JG","PlayedLength_ADC","PlayedLength_SUP","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","G_ADC","K_ADC","De_ADC","A_ADC","VW_ADC","WK_ADC","WP_ADC","KC_ADC","KDA_ADC","WinRate_ADC","CC_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","G_MID","K_MID","De_MID","A_MID","VW_MID","WK_MID","WP_MID","KC_MID","KDA_MID","WinRate_MID","CC_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","G_TOP","K_TOP","De_TOP","A_TOP","VW_TOP","WK_TOP","WP_TOP","KC_TOP","KDA_TOP","WinRate_TOP","CC_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","G_JG","K_JG","De_JG","A_JG","VW_JG","WK_JG","WP_JG","KC_JG","KDA_JG","WinRate_JG","CC_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP","G_SUP","K_SUP","De_SUP","A_SUP","VW_SUP","WK_SUP","WP_SUP","KC_SUP","KDA_SUP","WinRate_SUP","CC_SUP"
"KING SMALLEY",2.70,8.00,5.60,7.10,3,6,0,1,0,40,0, 20, 61, 10, 2, 16,2,3,60, 228217, 236705, 52761, 89.55, 128176,1919.9,7086,0,10343,1770,0,17980,22408,54.00,122,2825,9720,6,10,7,0,1,3,0.54,1.30,0.00,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120608,100120,63.33,876,20639,57740,34,18,31,0,4,21,0.65,3.61,100.00,2575,89629,114177,5.50,405,29297,60716,40,28,33,0,15,37,0.57,2.61,16.67,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Dmagex",2.98,7.20,4.40,5.90,4,0,1,5,0,50,0, 23, 74, 15, 1, 9,0,5,57, 183611, 173174, 26214, 44.82, 114164,1714.8,4963,2438,0,9747,0,127426,77927,65.20,1000,14851,71282,53,20,40,0,15,46,0.62,4.65,80.00,1196,23624,26539,37.00,160,2838,15551,9,10,17,0,4,12,0.50,0.00,100.00,98,32561,68708,56.00,489,8525,27331,10,14,2,0,4,16,0.43,0.86,0.00,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"I AM PJ SALT",3.82,7.70,3.90,7.20,0,5,5,0,0,80,0, 14, 71, 11, 0, 18,1,6,50, 199407, 223381, 52234, 210.83, 122741,1831.9,0,10511,7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139860,101208,65.20,977,20849,69032,40,23,47,0,7,40,0.54,0.00,80.00,7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59547,122173,4.20,345,31385,53709,37,16,25,0,7,31,0.46,3.88,80.00,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"InTheFall",1.65,4.20,5.70,5.20,0,1,6,3,0,30,0, 22, 112, 5, 1, 14,3,3,49, 151694, 162234, 20429, 24.00, 94048,1636.1,0,10489,1212,4660,0,42377,46179,57.33,455,6141,29308,13,15,23,0,5,31,0.48,2.40,33.33,206,102930,101005,56.50,907,8936,59162,27,35,29,0,17,74,0.54,0.00,33.33,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6387,15050,0.00,41,5352,5578,2,7,0,0,0,7,0.15,0.29,0.00,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ChallengerBronze",2.15,3.10,3.40,4.20,6,1,2,1,0,30,0, 13, 83, 12, 1, 9,3,2,34, 149444, 168263, 40027, 25.27, 95865,1701.4,11499,2189,1428,1898,0,11601,10007,55.00,178,1601,11888,5,0,4,0,2,10,0.30,9.00,100.00,335,8735,14962,36.50,153,1962,8653,0,6,0,0,0,8,0.00,0.00,0.00,84,116849,122945,60.67,1134,33139,67412,21,20,34,0,6,59,0.33,2.75,33.33,970,12259,20349,6.00,36,3325,7912,5,8,4,0,5,6,0.64,1.13,0.00,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SkeeterLord",2.21,8.00,7.30,8.10,0,2,2,6,0,30,1, 24, 97, 9, 1, 13,1,2,58, 235195, 239412, 48514, 32.05, 121555,1934.9,0,4279,4067,11003,0,157513,130551,57.17,1034,20468,71344,49,51,43,0,9,41,0.54,1.80,16.67,551,38434,42755,48.00,303,3371,24016,13,15,13,0,6,25,0.57,0.00,0.00,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39248,66106,7.00,141,24675,26195,18,7,25,1,9,31,0.69,6.14,100.00,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ObeseKittenX",2.03,8.10,6.80,5.70,1,1,8,0,0,30,7, 44, 115, 5, 1, 14,1,5,49, 210200, 229019, 21040, 58.63, 124212,1900.8,1759,15246,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179136,178831,56.75,1422,15788,102550,73,56,45,5,36,97,0.50,0.00,37.50,2883,15062,23575,61.00,167,1292,10029,5,5,4,1,1,9,0.43,1.80,0.00,329,16002,26613,0.00,100,3960,11633,3,7,8,1,7,9,0.48,1.57,0.00,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Iskurr2qt4me",2.61,8.00,5.60,6.60,1,9,0,0,0,60,17, 36, 148, 13, 3, 17,5,7,56, 192991, 283290, 69086, 110.85, 141378,1902.7,2015,0,17012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18271,25276,56.00,221,2957,15685,8,5,4,2,5,13,0.39,2.40,100.00,300,174720,258014,5.33,799,66129,125693,72,51,62,15,31,135,0.58,2.63,55.56,6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SquidsDayOff",3.02,1.70,4.30,11.30,0,0,0,0,10,50,25, 44, 190, 3, 0, 17,2,1,54, 69486, 150382, 63222, 26.75, 83053,1666.9,0,0,0,0,16669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69486,150382,3.10,159,63222,83053,17,43,113,25,44,190,0.54,3.02,50.00,1605,
"rafflesz",3.26,8.10,5.00,8.20,2,0,5,3,0,70,16, 29, 113, 19, 2, 15,7,5,54, 237559, 195154, 50906, 114.20, 138246,1903.8,3305,9809,0,5924,0,63849,54082,59.33,643,10195,40430,19,20,21,3,2,32,0.49,2.00,33.33,3561,137003,113246,63.40,1083,29550,70500,45,24,53,6,21,54,0.62,0.00,80.00,2841,36707,27826,62.00,413,11161,27316,17,6,8,7,6,27,0.40,4.17,100.00,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TehNumberSeven",3.27,3.30,3.70,8.80,0,3,1,2,4,40,14, 41, 147, 4, 0, 18,2,6,52, 134705, 211780, 55355, 75.77, 111857,1971.6,0,2660,6398,4129,6529,28948,22520,70.00,470,2075,26076,9,6,6,0,6,18,0.41,2.50,50.00,385,36327,17281,61.00,303,806,16067,4,3,8,2,1,13,0.57,0.00,0.00,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43753,98565,2.67,270,40773,40568,16,13,46,1,14,43,0.57,4.77,66.67,2157,25677,73414,8.50,113,11701,29146,4,15,28,11,20,73,0.48,2.13,25.00,1448,
"RustyBEW",2.17,5.80,5.40,5.90,0,4,6,0,0,40,9, 21, 89, 2, 0, 16,4,2,54, 169328, 213815, 42593, 52.88, 105316,1853.4,0,11143,7391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115913,100503,51.00,858,12024,67159,37,22,39,5,10,73,0.51,0.00,66.67,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53415,113312,6.50,190,30569,38157,21,32,20,4,11,16,0.60,1.28,0.00,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SKT T1 Maki",3.08,4.90,3.60,6.20,2,5,1,2,0,40,16, 76, 128, 10, 1, 13,1,5,50, 157469, 250348, 82320, 114.23, 115348,1935.6,3220,1553,10643,3940,0,56322,35642,69.00,437,4242,25439,11,9,15,6,3,32,0.53,2.89,0.00,537,0,0,0.00,0,0,4168,0,0,0,0,0,0,0.00,0.00,0.00,0,29478,42638,62.00,367,10333,19718,8,6,10,3,36,24,0.53,3.00,50.00,1903,71669,172068,2.00,411,67745,66023,30,21,37,7,37,72,0.53,3.19,60.00,4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Balugaa",2.22,5.60,5.50,6.60,8,0,2,0,0,50,7, 16, 115, 16, 3, 18,3,3,45, 282959, 304262, 70420, 130.75, 135458,1992.4,15709,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68953,46343,75.00,469,7228,27590,13,13,17,2,4,29,0.48,0.00,0.00,5548,214006,257919,67.25,1775,63192,107868,43,42,49,5,12,86,0.44,2.19,62.50,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"OK OK OK OK",2.43,2.90,4.40,7.80,6,2,1,0,1,30,19, 23, 118, 11, 0, 9,6,2,45, 129536, 242865, 41418, 184.92, 101471,1856.7,10954,1394,3738,0,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10641,14188,58.00,125,2671,6514,0,3,4,1,0,6,0.50,0.00,0.00,381,90197,157005,55.17,1025,19789,65588,25,28,45,12,6,62,0.41,2.50,33.33,7656,19033,43459,2.50,134,12037,19170,4,7,19,3,9,22,0.57,3.29,50.00,1428,9665,28213,10.00,67,6921,10199,0,6,10,3,8,28,0.48,1.67,0.00,1630,
"McNabi",3.06,6.00,5.00,9.30,0,5,1,4,0,40,2, 25, 130, 6, 2, 15,5,3,57, 193335, 266479, 57510, 122.72, 122365,1967.5,0,2180,9366,8129,0,113504,72306,64.00,878,10406,53858,29,24,32,1,6,37,0.58,2.54,25.00,2029,17088,19147,73.00,231,2043,13238,5,5,10,0,4,14,0.63,0.00,0.00,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62743,175026,4.60,359,45061,55269,26,21,51,1,15,79,0.55,3.67,60.00,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MrMalinis",1.84,3.20,5.80,7.50,2,0,3,3,2,40,3, 14, 77, 5, 2, 10,1,4,48, 152541, 206852, 23240, 164.47, 99923,1785.4,3757,5136,0,5295,3666,45073,58867,65.67,565,7063,31835,9,21,16,1,6,21,0.39,1.19,33.33,728,51458,54382,58.67,437,3260,28528,12,18,14,1,5,19,0.51,0.00,33.33,355,37415,57401,47.00,311,9361,19444,5,12,10,0,1,12,0.39,1.25,0.00,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18595,36202,8.50,59,3556,20116,6,7,35,1,2,25,0.60,5.86,100.00,525,
"Call Me Douglas",3.13,5.30,3.90,6.90,0,0,4,6,0,80,4, 28, 91, 18, 3, 14,4,7,51, 177147, 157269, 26307, 33.25, 122712,1789.6,0,7452,0,10444,0,106829,101813,65.83,1073,19087,70159,26,28,42,0,12,56,0.50,2.43,66.67,1666,70318,55456,63.00,811,7220,52553,27,11,27,4,16,35,0.53,0.00,100.00,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Alzharaii",3.53,6.50,4.30,8.70,0,5,5,0,0,60,8, 24, 107, 4, 2, 17,0,6,53, 167073, 198702, 40246, 58.38, 113295,1812.1,0,8678,9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96694,70235,59.60,755,9971,57182,39,13,35,2,10,52,0.49,0.00,80.00,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70379,128467,0.40,355,30275,56113,26,30,52,6,14,55,0.57,2.60,40.00,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
