"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"BOOMSHAKALAKAAAA",4.80,8.90,3.50,7.90,0,10,0,0,0,70,3, 44, 122, 10, 1, 15,2,5,67, 213608, 273729, 92681, 102.85, 127538,1640.5,0,0,16405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213608,273729,4.30,923,92681,0,0,0,0,0
"Annie Bot",3.35,5.60,4.00,7.80,6,0,4,0,0,70,7, 20, 109, 12, 2, 11,1,7,51, 177060, 146180, 14276, 57.88, 116910,1773,10700,7030,0,0,0,0,0,0,0,0,71725,50669,65.50,733,5087,105335,95511,72.00,1124,9189,0,0,0,0,0,0,0,0,0,0
"C10 Meteos",3.33,6.50,4.20,7.50,2,5,2,0,1,50,17, 59, 125, 9, 1, 9,3,7,58, 186312, 298900, 93239, 134.37, 129290,1865.3,3549,3755,9317,0,2032,0,0,0,0,0,39403,51482,61.00,415,15449,35361,56525,64.00,388,7100,104421,167776,4.00,515,65872,7127,23117,1.00,9,4818
"Im Papa Chau",4.57,2.50,3.50,13.50,0,0,0,2,8,60,29, 65, 230, 9, 2, 12,5,6,70, 101757, 174179, 39520, 39.42, 94343,1708,0,0,0,2294,14786,24641,18461,38.00,212,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77116,155718,7.00,237,36428
"Jeem",3.66,6.00,4.40,10.10,0,0,1,8,1,60,9, 47, 141, 17, 4, 13,3,5,59, 203985, 157282, 31756, 102.97, 122383,1774.1,0,1355,0,14040,2346,187840,129619,68.25,1471,23910,8822,9266,52.00,140,684,0,0,0,0,0,0,0,0,0,0,7323,18397,2.00,23,7162
"maplestreet LFT",3.79,5.00,3.90,9.80,0,0,0,10,0,60,9, 53, 99, 20, 3, 12,1,5,59, 211722, 148304, 29008, 10.40, 123639,1658.4,0,0,0,16584,0,211722,148304,69.70,2200,29008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kT Smurf",2.40,5.70,4.70,5.60,5,0,5,0,0,40,15, 8, 76, 9, 1, 6,4,6,49, 172871, 210820, 19003, 153.98, 108618,1680.8,8796,8012,0,0,0,0,0,0,0,0,91589,82462,72.60,902,6954,81282,128358,61.80,854,12049,0,0,0,0,0,0,0,0,0,0
"OmarGod",3.76,7.00,4.20,8.80,1,7,0,1,1,90,12, 46, 111, 10, 3, 19,4,9,57, 160211, 263523, 71298, 90.37, 116272,1707.1,1437,0,11648,2175,1811,21447,20360,55.00,209,2959,0,0,0,0,0,10378,22346,65.00,125,4772,116947,190782,3.71,450,58182,11439,30035,8.00,29,5385
"Super QQQ",2.00,5.10,6.50,7.90,6,1,3,0,0,30,10, 14, 126, 6, 0, 21,4,4,49, 195621, 251221, 30077, 129.22, 123304,1970.5,11838,6016,1851,0,0,0,0,0,0,0,52275,69379,71.00,581,8130,130343,154853,60.33,1219,15454,13003,26989,7.00,63,6493,0,0,0,0,0
"sexycan",1.97,5.90,6.30,6.50,6,2,1,0,1,70,8, 12, 117, 17, 7, 15,6,8,48, 224063, 273565, 78904, 91.63, 126309,1775.8,11745,1340,2787,0,1886,0,0,0,0,0,9063,9669,46.00,122,1356,177737,205592,68.67,1483,66123,30805,40797,10.50,156,9919,6458,17507,0.00,35,1506
" 1035716423qqqq",2.11,4.90,5.40,6.50,0,4,6,0,0,50,30, 54, 121, 7, 0, 8,3,4,50, 176475, 196617, 38152, 47.85, 110915,1658,0,10639,5941,0,0,0,0,0,0,0,120890,126199,67.83,1138,15903,0,0,0,0,0,55585,70418,17.00,242,22249,0,0,0,0,0
"TheeBrandini",1.67,4.80,6.00,5.20,8,1,0,0,1,10,31, 47, 179, 5, 0, 3,3,2,54, 200772, 343126, 74509, 145.83, 122107,1935.6,16529,0,1594,0,1233,0,0,0,0,0,0,0,0,0,0,189699,311554,62.38,1954,65650,8762,17350,8.00,89,3798,2311,14222,14.00,30,5061
"Lackless",3.12,5.80,4.20,7.30,3,7,0,0,0,60,11, 43, 113, 14, 0, 12,4,7,54, 162240, 265054, 75305, 112.73, 119079,1790.5,5800,0,12105,0,0,0,0,0,0,0,0,0,0,0,0,65282,78237,61.67,640,15132,96958,186817,4.71,530,60173,0,0,0,0,0
"Quantum Fizzics",5.39,5.40,3.10,11.30,1,1,3,0,5,70,27, 53, 167, 7, 1, 15,1,6,66, 191100, 194037, 104948, 85.15, 117947,1885,2250,5993,1964,0,8643,0,0,0,0,0,94025,57046,73.67,654,8062,23386,45005,69.00,201,16929,17328,36352,14.00,115,42138,56361,55634,5.60,133,37819
"teradcujn",5.09,6.50,3.20,9.80,2,1,0,7,0,90,1, 23, 83, 25, 4, 16,5,7,56, 169082, 245066, 63515, 140.67, 136828,1872.2,4193,0,1514,13015,0,119163,126078,70.14,1376,21299,0,0,0,0,0,39148,87496,76.00,575,27687,10771,31492,1.00,76,14529,0,0,0,0,0
"Aranium",2.97,5.10,3.50,5.30,0,0,4,5,1,40,15, 35, 130, 17, 0, 12,3,3,53, 191269, 166200, 26233, 74.20, 120221,1798.2,0,6849,0,9305,1828,126983,84678,70.20,1106,18633,56476,66572,71.50,813,5225,0,0,0,0,0,0,0,0,0,0,7810,14950,5.00,14,2375
"Chody Walrus",4.10,4.40,4.00,12.00,1,8,0,1,0,50,32, 50, 148, 6, 0, 15,2,9,67, 160560, 316173, 111278, 130.72, 123898,2015.9,1195,0,16974,1990,0,11813,17978,62.00,216,3960,0,0,0,0,0,11073,19833,42.00,71,3084,137674,278362,6.25,761,104234,0,0,0,0,0
"cccccccccccccake",4.05,6.50,3.90,9.30,0,1,2,7,0,80,16, 18, 93, 19, 1, 13,10,5,54, 195836, 152240, 25051, 51.42, 110532,1539.1,0,3959,1203,10229,0,121657,94523,66.14,997,17834,60471,48493,59.00,383,5036,0,0,0,0,0,13708,9224,77.00,3,2181,0,0,0,0,0
